#REKENINGNUMMER;YEAR_FEE;GROS_FEE;NET_FEE;BTW
1045146;2021;65.93;54.49;11.44
1045159;2021;142.56;117.83;24.73
1045193;2021;165.45;136.74;28.71
1045245;2021;57.04;47.14;9.9
1045248;2021;273.36;225.93;47.43
1045268;2021;106.93;88.36;18.57
1045314;2021;341.66;282.36;59.3
1045352;2021;58.91;48.68;10.23
1045353;2021;141;116.53;24.47
1045354;2021;169.33;139.94;29.39
1045374;2021;264.35;218.46;45.89
1045407;2021;41.88;34.61;7.27
1045444;2021;176.37;145.76;30.61
1045465;2021;218.62;180.69;37.93
1045505;2021;173.52;143.4;30.12
1045526;2021;59.1;48.84;10.26
1045527;2021;44.85;37.06;7.79
1045537;2021;57.12;47.2;9.92
1045544;2021;357.12;295.13;61.99
1045553;2021;56.84;46.97;9.87
1045554;2021;251.24;207.64;43.6
1045559;2021;56.63;46.8;9.83
1045637;2021;57.23;47.3;9.93
1045638;2021;158.34;130.86;27.48
1045680;2021;139.85;115.57;24.28
1045687;2021;163.25;134.91;28.34
1045726;2021;60.48;49.97;10.51
1045754;2021;55.62;45.96;9.66
1045801;2021;54.69;45.21;9.48
1045802;2021;166.45;137.57;28.88
1045809;2021;110.44;91.27;19.17
1045819;2021;182.42;150.76;31.66
1045843;2021;196.98;162.79;34.19
1045876;2021;111.26;91.96;19.3
1045919;2021;55.49;45.85;9.64
1045929;2021;57.72;47.71;10.01
1045961;2021;541.62;447.62;94
1045977;2021;56.45;46.65;9.8
1045978;2021;101.09;83.54;17.55
1045979;2021;55.28;45.69;9.59
1045995;2021;26.28;21.72;4.56
1046015;2021;8.15;6.73;1.42
1046023;2021;55.15;45.59;9.56
1046039;2021;24.69;20.4;4.29
1046041;2021;107.01;88.44;18.57
1046051;2021;50.84;42.01;8.83
1046095;2021;54.82;45.31;9.51
1046097;2021;43.56;36;7.56
1046100;2021;89.57;74.03;15.54
1046112;2021;139.91;115.63;24.28
1046119;2021;87.12;71.99;15.13
1046130;2021;548.19;453.04;95.15
1046132;2021;75.04;62.02;13.02
1046153;2021;292.13;241.44;50.69
1046163;2021;85.71;70.84;14.87
1046167;2021;772.49;638.42;134.07
1046173;2021;486.57;402.12;84.45
1046179;2021;115.12;95.14;19.98
1046183;2021;116.9;96.62;20.28
1046199;2021;381.64;315.41;66.23
1046217;2021;202.95;167.72;35.23
1046251;2021;53.8;44.46;9.34
1046268;2021;448.57;370.72;77.85
1046318;2021;53.08;43.86;9.22
1046321;2021;57.51;47.53;9.98
1046341;2021;54.94;45.41;9.53
1046366;2021;51.92;42.91;9.01
1046370;2021;71.85;59.37;12.48
1046410;2021;49.62;41;8.62
1046412;2021;190.35;157.31;33.04
1046511;2021;2131.86;1761.86;370
1046544;2021;139.31;115.14;24.17
1046545;2021;91.82;75.88;15.94
1046554;2021;106.45;87.97;18.48
1046560;2021;73.7;60.91;12.79
1046573;2021;123.21;101.82;21.39
1046586;2021;52.76;43.6;9.16
1046587;2021;68.62;56.72;11.9
1046588;2021;267.11;220.75;46.36
1046591;2021;55.81;46.13;9.68
1046592;2021;57.48;47.5;9.98
1046594;2021;119.08;98.41;20.67
1046595;2021;64.29;53.13;11.16
1046596;2021;119.78;98.99;20.79
1046599;2021;152.53;126.06;26.47
1046611;2021;89.34;73.84;15.5
1046640;2021;79.4;65.62;13.78
1046649;2021;210.67;174.1;36.57
1046664;2021;110.68;91.48;19.2
1046667;2021;52.19;43.14;9.05
1046668;2021;55.81;46.13;9.68
1046684;2021;448.37;370.55;77.82
1046692;2021;67.66;55.91;11.75
1046722;2021;33.01;27.28;5.73
1046762;2021;55.08;45.53;9.55
1046763;2021;103.14;85.25;17.89
1046766;2021;75.53;62.42;13.11
1046774;2021;66.43;54.9;11.53
1046780;2021;104.02;85.98;18.04
1046781;2021;72.73;60.1;12.63
1046787;2021;110.68;91.48;19.2
1046790;2021;211.86;175.09;36.77
1046872;2021;73.99;61.15;12.84
1046878;2021;56.03;46.31;9.72
1046885;2021;156.3;129.17;27.13
1046892;2021;519.36;429.23;90.13
1046900;2021;59.32;49.02;10.3
1046946;2021;190.28;157.25;33.03
1046983;2021;179;147.94;31.06
1046993;2021;1585.6;1310.41;275.19
1047008;2021;253.16;209.22;43.94
1047095;2021;52.2;43.13;9.07
1047109;2021;90.38;74.7;15.68
1047217;2021;125.65;103.85;21.8
1047360;2021;113.36;93.69;19.67
1047374;2021;67.12;55.46;11.66
1047388;2021;74.18;61.31;12.87
1047426;2021;64.46;53.28;11.18
1047469;2021;501.91;414.8;87.11
1047492;2021;91.29;75.45;15.84
1047559;2021;55.18;45.61;9.57
1047576;2021;49.47;40.88;8.59
1047577;2021;280.78;232.04;48.74
1047578;2021;367.5;303.73;63.77
1047584;2021;369.04;304.98;64.06
1047597;2021;49.46;40.88;8.58
1047600;2021;123.45;102.02;21.43
1047656;2021;58.74;48.54;10.2
1047687;2021;93.99;77.68;16.31
1047704;2021;50.84;42.01;8.83
1047705;2021;131.26;108.48;22.78
1047735;2021;82.93;68.54;14.39
1047747;2021;101.99;84.3;17.69
1047749;2021;50.16;41.45;8.71
1047755;2021;97.79;80.82;16.97
1047868;2021;52.25;43.18;9.07
1047870;2021;41.89;34.62;7.27
1047872;2021;76.28;63.04;13.24
1047880;2021;40.56;33.52;7.04
1047883;2021;51.52;42.58;8.94
1047891;2021;125.88;104.04;21.84
1047956;2021;512.32;423.4;88.92
1047960;2021;74.58;61.63;12.95
1047980;2021;1022.31;844.88;177.43
1047995;2021;394.1;325.7;68.4
1048001;2021;49.46;40.88;8.58
1048002;2021;512.33;423.41;88.92
1048003;2021;580.91;480.09;100.82
1048005;2021;49.47;40.88;8.59
1048007;2021;493.78;408.09;85.69
1048009;2021;255.36;211.04;44.32
1048013;2021;149.54;123.59;25.95
1048023;2021;55.43;45.81;9.62
1048055;2021;52.25;43.18;9.07
1048083;2021;53.52;44.23;9.29
1048095;2021;223.55;184.75;38.8
1048105;2021;49.77;41.13;8.64
1048107;2021;60.76;50.22;10.54
1048112;2021;43.47;35.93;7.54
1048185;2021;811.5;670.66;140.84
1048186;2021;415.49;343.38;72.11
1048187;2021;1524.29;1259.75;264.54
1048189;2021;1251.19;1034.05;217.14
1048194;2021;49.99;41.31;8.68
1048215;2021;843.17;696.83;146.34
1048222;2021;412.84;341.19;71.65
1048256;2021;38.32;31.67;6.65
1048318;2021;1057.01;873.56;183.45
1048323;2021;168.65;139.38;29.27
1048333;2021;141.09;116.6;24.49
1048371;2021;49.59;40.99;8.6
1048392;2021;343.64;284;59.64
1048412;2021;498.81;412.25;86.56
1048442;2021;99.19;81.97;17.22
1048547;2021;74.8;61.82;12.98
1048548;2021;832.35;687.89;144.46
1048549;2021;48.92;40.43;8.49
1048550;2021;48.76;40.3;8.46
1048551;2021;121.85;100.7;21.15
1048553;2021;67.43;55.73;11.7
1048559;2021;415.2;343.13;72.07
1048560;2021;49.95;41.29;8.66
1048590;2021;136.62;112.91;23.71
1048630;2021;48.43;40.02;8.41
1048655;2021;1383.78;1143.62;240.16
1048658;2021;94.55;78.14;16.41
1048733;2021;88.01;72.74;15.27
1048752;2021;50.93;42.09;8.84
1048765;2021;224.18;185.28;38.9
1048804;2021;38.21;31.58;6.63
1048862;2021;93.29;77.1;16.19
1048866;2021;1005.33;830.85;174.48
1048867;2021;66.99;55.36;11.63
1048869;2021;64.43;53.25;11.18
1048877;2021;247.27;204.36;42.91
1048880;2021;1118.39;924.29;194.1
1048887;2021;155.64;128.63;27.01
1048906;2021;131.63;108.77;22.86
1048941;2021;45.7;37.77;7.93
1048954;2021;46.91;38.76;8.15
1048962;2021;293.15;242.27;50.88
1048968;2021;44.89;37.09;7.8
1048970;2021;43.9;36.27;7.63
1049031;2021;75.3;62.24;13.06
1049074;2021;149.27;123.37;25.9
1049093;2021;470.71;389.01;81.7
1049104;2021;122.31;101.09;21.22
1049124;2021;12.26;10.13;2.13
1049126;2021;126.47;104.52;21.95
1049147;2021;52.7;43.56;9.14
1049154;2021;179.57;148.41;31.16
1049182;2021;173.9;143.72;30.18
1049195;2021;194.46;160.71;33.75
1049196;2021;118.24;97.72;20.52
1049197;2021;48.33;39.95;8.38
1049202;2021;136.39;112.72;23.67
1049214;2021;49.09;40.57;8.52
1049216;2021;46.82;38.69;8.13
1049217;2021;99.23;82.01;17.22
1049219;2021;138.29;114.28;24.01
1049229;2021;125.18;103.46;21.72
1049231;2021;128.91;106.55;22.36
1049235;2021;186.74;154.34;32.4
1049238;2021;152.48;126.02;26.46
1049239;2021;8.7;7.19;1.51
1049240;2021;603.33;498.62;104.71
1049243;2021;492.82;407.28;85.54
1049298;2021;56.24;46.47;9.77
1049312;2021;709.55;586.41;123.14
1049373;2021;72.57;59.98;12.59
1049397;2021;47.77;39.48;8.29
1049446;2021;100.38;82.95;17.43
1049510;2021;46.88;38.75;8.13
1049539;2021;313.58;259.16;54.42
1049540;2021;48.59;40.16;8.43
1049541;2021;13.65;11.28;2.37
1049543;2021;47.12;38.94;8.18
1049545;2021;96.71;79.93;16.78
1049555;2021;48.28;39.9;8.38
1049573;2021;2709.09;2238.91;470.18
1049582;2021;104.69;86.52;18.17
1049584;2021;60.54;50.03;10.51
1049617;2021;151.66;125.34;26.32
1049655;2021;550.52;454.98;95.54
1049705;2021;49.33;40.77;8.56
1049710;2021;134.04;110.78;23.26
1049723;2021;829.78;685.78;144
1049725;2021;41.21;34.05;7.16
1049726;2021;92.07;76.09;15.98
1049729;2021;66.43;54.89;11.54
1049749;2021;149.41;123.48;25.93
1049765;2021;48.64;40.19;8.45
1049766;2021;69.66;57.57;12.09
1049822;2021;139.79;115.53;24.26
1049859;2021;235.83;194.9;40.93
1049892;2021;48.81;40.34;8.47
1049921;2021;65.95;54.51;11.44
1049922;2021;44.65;36.91;7.74
1049935;2021;52.78;43.62;9.16
1049962;2021;1508.8;1246.95;261.85
1049963;2021;55.25;45.67;9.58
1050006;2021;53.39;44.12;9.27
1050052;2021;43.72;36.14;7.58
1050053;2021;44.39;36.68;7.71
1050089;2021;38.84;32.1;6.74
1050191;2021;58.93;48.69;10.24
1050275;2021;44.83;37.06;7.77
1050277;2021;42.31;34.97;7.34
1050278;2021;38.83;32.1;6.73
1050282;2021;210.75;174.18;36.57
1050298;2021;66.49;54.96;11.53
1050309;2021;64.74;53.51;11.23
1050366;2021;56.73;46.88;9.85
1050368;2021;43.23;35.73;7.5
1050372;2021;42.23;34.9;7.33
1050388;2021;68.4;56.53;11.87
1050422;2021;112.45;92.94;19.51
1050450;2021;489.98;404.95;85.03
1050456;2021;96.16;79.47;16.69
1050490;2021;102.69;84.87;17.82
1050491;2021;101.5;83.89;17.61
1050520;2021;67.9;56.12;11.78
1050551;2021;139.14;115;24.14
1050552;2021;49.76;41.13;8.63
1050566;2021;105.57;87.25;18.32
1050575;2021;37.26;30.79;6.47
1050590;2021;182.8;151.07;31.73
1050600;2021;44.58;36.84;7.74
1050622;2021;21.86;18.06;3.8
1050630;2021;166.32;137.45;28.87
1050633;2021;106.16;87.74;18.42
1050634;2021;63.99;52.88;11.11
1050635;2021;72.51;59.92;12.59
1050636;2021;16.65;13.76;2.89
1050637;2021;296.45;245.01;51.44
1050638;2021;51.75;42.77;8.98
1050675;2021;182.43;150.77;31.66
1050679;2021;479.12;395.96;83.16
1050680;2021;217.99;180.15;37.84
1050741;2021;57.88;47.83;10.05
1050769;2021;119.17;98.49;20.68
1050835;2021;99.47;82.21;17.26
1050842;2021;71.65;59.21;12.44
1050847;2021;45.93;37.96;7.97
1050877;2021;41.54;34.33;7.21
1050884;2021;58.35;48.22;10.13
1050898;2021;49.25;40.7;8.55
1050899;2021;192.26;158.9;33.36
1050915;2021;492.68;407.18;85.5
1050916;2021;31.77;26.25;5.52
1050929;2021;380.52;314.48;66.04
1050930;2021;89.14;73.68;15.46
1050931;2021;38.1;31.49;6.61
1050937;2021;227.17;187.74;39.43
1050942;2021;34.83;28.78;6.05
1050944;2021;70.72;58.44;12.28
1050962;2021;37.71;31.17;6.54
1050967;2021;94.27;77.92;16.35
1050992;2021;287.1;237.27;49.83
1051001;2021;13.74;11.35;2.39
1051041;2021;41.68;34.45;7.23
1051060;2021;64.69;53.46;11.23
1051065;2021;74.66;61.69;12.97
1051068;2021;197.41;163.14;34.27
1051075;2021;96.48;79.74;16.74
1051104;2021;45.57;37.65;7.92
1051107;2021;348.12;287.69;60.43
1051122;2021;364.69;301.4;63.29
1051123;2021;369.33;305.24;64.09
1051125;2021;369.3;305.21;64.09
1051148;2021;178.22;147.29;30.93
1051168;2021;223.74;184.91;38.83
1051170;2021;34.45;28.46;5.99
1051171;2021;37.49;30.98;6.51
1051180;2021;35.24;29.13;6.11
1051293;2021;101.94;84.25;17.69
1051300;2021;184.54;152.52;32.02
1051301;2021;55.48;45.84;9.64
1051303;2021;105.17;86.91;18.26
1051317;2021;84.55;69.88;14.67
1051318;2021;230.11;190.18;39.93
1051324;2021;82.17;67.91;14.26
1051355;2021;174.56;144.27;30.29
1051357;2021;64.26;53.11;11.15
1051363;2021;36;29.74;6.26
1051365;2021;90.78;75.03;15.75
1051368;2021;162.49;134.29;28.2
1051372;2021;140.09;115.78;24.31
1051382;2021;391.88;323.86;68.02
1051404;2021;36.06;29.8;6.26
1051415;2021;43.75;36.15;7.6
1051426;2021;167.92;138.77;29.15
1051441;2021;7.7;6.36;1.34
1051454;2021;161.21;133.24;27.97
1051479;2021;38.04;31.44;6.6
1051506;2021;25.58;21.15;4.43
1051545;2021;469.46;387.98;81.48
1051566;2021;41.41;34.22;7.19
1051567;2021;84.99;70.24;14.75
1051573;2021;18.38;15.19;3.19
1051575;2021;38.33;31.67;6.66
1051579;2021;37.08;30.65;6.43
1051580;2021;33.94;28.05;5.89
1051584;2021;69.67;57.59;12.08
1051585;2021;70.84;58.55;12.29
1051597;2021;63.84;52.76;11.08
1051611;2021;59.31;49.02;10.29
1051652;2021;137.24;113.43;23.81
1051659;2021;94.35;77.97;16.38
1051674;2021;33.01;27.29;5.72
1051676;2021;47.73;39.45;8.28
1051692;2021;49.45;40.86;8.59
1051729;2021;31.03;25.64;5.39
1051763;2021;50.82;42;8.82
1051764;2021;41.95;34.67;7.28
1051766;2021;45.31;37.45;7.86
1051769;2021;28.62;23.66;4.96
1051772;2021;51.54;42.6;8.94
1051783;2021;50.79;41.98;8.81
1051854;2021;36.32;30.01;6.31
1051896;2021;18.82;15.55;3.27
1051902;2021;127.98;105.78;22.2
1051911;2021;31.36;25.91;5.45
1051926;2021;163.33;134.99;28.34
1051940;2021;40.26;33.27;6.99
1051941;2021;40.26;33.27;6.99
1051982;2021;7.73;6.39;1.34
1051994;2021;138.72;114.64;24.08
1051999;2021;151.13;124.9;26.23
1052021;2021;49.17;40.64;8.53
1052032;2021;42.06;34.75;7.31
1052054;2021;31.66;26.17;5.49
1052056;2021;189.26;156.41;32.85
1052057;2021;1430.08;1181.89;248.19
1052058;2021;99.09;81.89;17.2
1052059;2021;31.03;25.64;5.39
1052072;2021;292.59;241.82;50.77
1052079;2021;78.27;64.69;13.58
1052084;2021;29.69;24.54;5.15
1052088;2021;49.05;40.54;8.51
1052093;2021;446.22;368.78;77.44
1052099;2021;33.51;27.7;5.81
1052104;2021;32.31;26.7;5.61
1052114;2021;215.84;178.38;37.46
1052162;2021;70.55;58.31;12.24
1052179;2021;50.51;41.74;8.77
1052206;2021;28.27;23.37;4.9
1052212;2021;37.18;30.73;6.45
1052213;2021;1367.82;1130.43;237.39
1052242;2021;76.13;62.91;13.22
1052243;2021;90.7;74.95;15.75
1052244;2021;61.46;50.8;10.66
1052247;2021;44.51;36.79;7.72
1052255;2021;32.23;26.64;5.59
1052256;2021;82.99;68.59;14.4
1052271;2021;50.96;42.12;8.84
1052281;2021;411.2;339.83;71.37
1052283;2021;59.87;49.49;10.38
1052284;2021;44.91;37.12;7.79
1052292;2021;30.03;24.82;5.21
1052293;2021;426.72;352.66;74.06
1052294;2021;28.33;23.41;4.92
1052301;2021;31.93;26.39;5.54
1052309;2021;29.68;24.53;5.15
1052336;2021;28.27;23.37;4.9
1052339;2021;117.32;96.95;20.37
1052368;2021;431.74;356.81;74.93
1052384;2021;13.09;10.82;2.27
1052410;2021;290.33;239.94;50.39
1052411;2021;73.47;60.72;12.75
1052424;2021;92.75;76.66;16.09
1052439;2021;109.01;90.09;18.92
1052471;2021;1307.33;1080.44;226.89
1052497;2021;46.66;38.57;8.09
1052501;2021;27.46;22.7;4.76
1052503;2021;73.49;60.74;12.75
1052505;2021;27.6;22.81;4.79
1052506;2021;31.59;26.11;5.48
1052517;2021;532.78;440.32;92.46
1052518;2021;71.8;59.34;12.46
1052526;2021;29.11;24.05;5.06
1052528;2021;103.72;85.71;18.01
1052539;2021;65.56;54.18;11.38
1052555;2021;28.8;23.81;4.99
1052604;2021;248.57;205.43;43.14
1052622;2021;33.97;28.07;5.9
1052624;2021;64.52;53.32;11.2
1052631;2021;25.89;21.4;4.49
1052657;2021;23.92;19.77;4.15
1052668;2021;58.71;48.52;10.19
1052669;2021;64.93;53.66;11.27
1052686;2021;23.29;19.25;4.04
1052713;2021;26.62;22;4.62
1052721;2021;22.32;18.45;3.87
1052722;2021;64.76;53.52;11.24
1052733;2021;65.91;54.47;11.44
1052752;2021;33.73;27.88;5.85
1052754;2021;102.46;84.67;17.79
1052755;2021;25.89;21.4;4.49
1052758;2021;25.68;21.23;4.45
1052775;2021;62.43;51.59;10.84
1052778;2021;39.18;32.38;6.8
1052786;2021;73.21;60.51;12.7
1052789;2021;446;368.59;77.41
1052803;2021;183.09;151.32;31.77
1052810;2021;98.38;81.31;17.07
1052825;2021;33.53;27.71;5.82
1052837;2021;292.82;242;50.82
1052839;2021;24.63;20.35;4.28
1052847;2021;54.27;44.85;9.42
1052860;2021;169.65;140.21;29.44
1052870;2021;24.12;19.93;4.19
1052871;2021;23.35;19.3;4.05
1052886;2021;48.24;39.87;8.37
1052922;2021;37.45;30.95;6.5
1052936;2021;36.41;30.09;6.32
1052939;2021;21.84;18.05;3.79
1052946;2021;54.97;45.43;9.54
1052949;2021;23.47;19.39;4.08
1052950;2021;55.36;45.76;9.6
1052951;2021;28.13;23.25;4.88
1052958;2021;67.8;56.03;11.77
1052964;2021;71.32;58.95;12.37
1052974;2021;59.92;49.52;10.4
1052975;2021;232.8;192.39;40.41
1052980;2021;33.32;27.54;5.78
1052985;2021;52.05;43.02;9.03
1053000;2021;17.55;14.51;3.04
1053001;2021;32.22;26.63;5.59
1053011;2021;21.98;18.16;3.82
1053015;2021;21.63;17.88;3.75
1053026;2021;22.11;18.27;3.84
1053032;2021;109.7;90.66;19.04
1053037;2021;38.66;31.95;6.71
1053041;2021;50.34;41.6;8.74
1053059;2021;21.71;17.94;3.77
1053066;2021;28.29;23.38;4.91
1053072;2021;72.75;60.13;12.62
1053074;2021;20.13;16.64;3.49
1053083;2021;41.36;34.18;7.18
1053088;2021;21.95;18.14;3.81
1053097;2021;52.67;43.53;9.14
1053100;2021;49.99;41.31;8.68
1053101;2021;18.23;15.07;3.16
1053157;2021;88.65;73.27;15.38
1053186;2021;65.19;53.88;11.31
1053208;2021;0.83;0.69;0.14
1053210;2021;18.54;15.32;3.22
1053211;2021;18.3;15.13;3.17
1053238;2021;0.17;0.14;0.03
1053239;2021;7.8;6.44;1.36
1053240;2021;0.67;0.55;0.12
1053242;2021;16.75;13.85;2.9
1053256;2021;26.65;22.03;4.62
1053262;2021;178.58;147.59;30.99
1053282;2021;17.78;14.69;3.09
1053291;2021;14.65;12.1;2.55
1053329;2021;17.26;14.26;3
1053336;2021;6.15;5.08;1.07
1053343;2021;84.97;70.22;14.75
1053344;2021;17.21;14.22;2.99
1053373;2021;17.54;14.5;3.04
1053411;2021;25.12;20.76;4.36
1053427;2021;0.26;0.22;0.04
1053438;2021;16.85;13.93;2.92
1053444;2021;39.62;32.74;6.88
1053447;2021;80.25;66.33;13.92
1053457;2021;16.05;13.27;2.78
1053479;2021;16.29;13.47;2.82
1053484;2021;22.62;18.69;3.93
1053489;2021;40.13;33.17;6.96
1053490;2021;19.24;15.9;3.34
1053499;2021;16.05;13.27;2.78
1053526;2021;775.03;640.53;134.5
1053537;2021;37.51;31;6.51
1053539;2021;17.14;14.16;2.98
1053541;2021;36.9;30.5;6.4
1053555;2021;775.19;640.65;134.54
1053559;2021;29.64;24.49;5.15
1053563;2021;28.52;23.57;4.95
1053568;2021;12.42;10.26;2.16
1053596;2021;0.5;0.41;0.09
1053607;2021;19.05;15.75;3.3
1053611;2021;13.52;11.17;2.35
1053638;2021;13.56;11.2;2.36
1053645;2021;169.6;140.16;29.44
1053663;2021;14.07;11.63;2.44
1053684;2021;34.06;28.15;5.91
1053693;2021;13.42;11.09;2.33
1053718;2021;13.28;10.98;2.3
1053741;2021;32.38;26.76;5.62
1053756;2021;6.8;5.62;1.18
1053765;2021;0.33;0.27;0.06
1053772;2021;56.48;46.67;9.81
1053811;2021;25.35;20.95;4.4
1053813;2021;19.26;15.92;3.34
1053814;2021;16.85;13.93;2.92
1053815;2021;54.03;44.65;9.38
1053827;2021;29.86;24.67;5.19
1053832;2021;1.17;0.97;0.2
1053835;2021;16.26;13.43;2.83
1053840;2021;22.03;18.21;3.82
1053841;2021;281.56;232.7;48.86
1053845;2021;7.94;6.56;1.38
1053847;2021;237.41;196.2;41.21
1053860;2021;11.48;9.49;1.99
1053867;2021;54.81;45.3;9.51
1053871;2021;53.52;44.23;9.29
1053886;2021;26.47;21.88;4.59
1053902;2021;8.45;6.98;1.47
1053911;2021;8.79;7.26;1.53
1053914;2021;136.71;112.98;23.73
1053936;2021;48.98;40.48;8.5
1053966;2021;11.8;9.75;2.05
1053977;2021;13.96;11.53;2.43
1053978;2021;13.18;10.89;2.29
1053991;2021;7.47;6.17;1.3
1054012;2021;8.66;7.16;1.5
1054036;2021;32.96;27.24;5.72
1054037;2021;9.69;8.01;1.68
1054043;2021;11.52;9.52;2
1054072;2021;159.82;132.08;27.74
1054077;2021;14.61;12.07;2.54
1054092;2021;6.51;5.38;1.13
1054097;2021;12.74;10.53;2.21
1054099;2021;47.79;39.5;8.29
1054107;2021;7.63;6.31;1.32
1054109;2021;6.37;5.26;1.11
1054110;2021;5.97;4.93;1.04
1054111;2021;9.99;8.26;1.73
1054112;2021;5.3;4.38;0.92
1054113;2021;12.31;10.17;2.14
1054117;2021;16.9;13.97;2.93
1054118;2021;5.95;4.92;1.03
1054119;2021;7.88;6.51;1.37
1054120;2021;66.39;54.87;11.52
1054122;2021;1.34;1.11;0.23
1054124;2021;42.07;34.77;7.3
1054125;2021;2.18;1.8;0.38
1054126;2021;3.78;3.12;0.66
1054128;2021;9.58;7.92;1.66
1054133;2021;1;0.83;0.17
1054134;2021;0.5;0.41;0.09
806788941;2021;1.55;1.28;0.27
806793104;2021;165.17;136.5;28.67
806797312;2021;221.7;183.22;38.48
806798033;2021;94.74;78.29;16.45
806799404;2021;291.37;240.81;50.56
807034118;2021;144.52;119.44;25.08
807054062;2021;63.17;52.21;10.96
807069035;2021;212.61;175.7;36.91
807124907;2021;135.85;112.28;23.57
807155101;2021;554.64;458.38;96.26
807190454;2021;64.57;53.37;11.2
807204072;2021;242.98;200.81;42.17
807204331;2021;94.84;78.38;16.46
807207829;2021;201.26;166.33;34.93
807218243;2021;137.51;113.64;23.87
807220035;2021;85.69;70.81;14.88
807220256;2021;604.65;499.72;104.93
807221465;2021;81.93;67.7;14.23
807227013;2021;318.55;263.26;55.29
807227978;2021;242.71;200.6;42.11
807230324;2021;147.25;121.7;25.55
807237671;2021;116.54;96.31;20.23
807241199;2021;153.45;126.82;26.63
807244384;2021;478.16;395.17;82.99
807249297;2021;173.13;143.08;30.05
807249521;2021;327.04;270.28;56.76
807251216;2021;14.77;12.21;2.56
807254363;2021;123.95;102.44;21.51
807254894;2021;174.42;144.16;30.26
807255440;2021;399.44;330.11;69.33
807255912;2021;893.87;738.73;155.14
807258121;2021;284.09;234.78;49.31
807258288;2021;288.34;238.3;50.04
807259284;2021;61.64;50.94;10.7
807261017;2021;148.06;122.37;25.69
807270725;2021;65.37;54.02;11.35
807271225;2021;148.94;123.09;25.85
807271403;2021;206.27;170.47;35.8
807275476;2021;1867.99;1543.79;324.2
807285781;2021;411.15;339.8;71.35
807295493;2021;187.58;155.03;32.55
807298549;2021;138.31;114.3;24.01
807298689;2021;96.84;80.04;16.8
807298778;2021;37.96;31.37;6.59
807299626;2021;241.53;199.61;41.92
807303070;2021;463.93;383.42;80.51
807308161;2021;54.09;44.7;9.39
807309052;2021;131.19;108.41;22.78
807309745;2021;227.53;188.04;39.49
807311065;2021;126.49;104.54;21.95
807311944;2021;365.68;302.21;63.47
807320536;2021;349.14;288.54;60.6
807320781;2021;298.61;246.79;51.82
807325074;2021;133.54;110.37;23.17
807327166;2021;293.91;242.89;51.02
807330272;2021;495.3;409.35;85.95
807335835;2021;539.45;445.82;93.63
807337617;2021;1211;1000.82;210.18
807339563;2021;102.04;84.34;17.7
807339733;2021;69.14;57.14;12
807340561;2021;106.29;87.84;18.45
807341657;2021;340.96;281.79;59.17
807342661;2021;72.47;59.9;12.57
807346128;2021;78.15;64.6;13.55
807360163;2021;184.03;152.09;31.94
807360511;2021;2581.94;2133.84;448.1
807362069;2021;52.37;43.28;9.09
807362816;2021;78.2;64.62;13.58
807363545;2021;137.99;114.04;23.95
807366838;2021;116.04;95.91;20.13
807366927;2021;63.54;52.52;11.02
807369748;2021;385.55;318.65;66.9
807373737;2021;614.16;507.58;106.58
807374261;2021;737.66;609.64;128.02
807375063;2021;76.85;63.51;13.34
807378100;2021;97.8;80.83;16.97
807379891;2021;320.35;264.75;55.6
807382981;2021;1138.56;940.95;197.61
807383473;2021;105.01;86.78;18.23
807389986;2021;168.71;139.43;29.28
807391085;2021;191.38;158.17;33.21
807398888;2021;318.87;263.52;55.35
807419486;2021;12.83;10.6;2.23
807451223;2021;242.03;200.02;42.01
807453250;2021;454.74;375.81;78.93
807465720;2021;343.45;283.84;59.61
807469114;2021;195.63;161.67;33.96
807475637;2021;112.85;93.27;19.58
807482978;2021;180.7;149.34;31.36
807491489;2021;144.79;119.66;25.13
807493228;2021;79.15;65.41;13.74
807497088;2021;182.95;151.2;31.75
807499684;2021;117.24;96.89;20.35
807519219;2021;250.57;207.08;43.49
807519480;2021;77.26;63.86;13.4
807519634;2021;70.66;58.4;12.26
807521876;2021;32.92;27.21;5.71
807531545;2021;57.5;47.51;9.99
807547476;2021;209.61;173.23;36.38
807562017;2021;338.99;280.15;58.84
807574198;2021;940.18;777.02;163.16
807576573;2021;203.4;168.1;35.3
807583294;2021;317.35;262.27;55.08
807599832;2021;114.94;94.99;19.95
807602868;2021;67.89;56.11;11.78
807603198;2021;97.6;80.66;16.94
807606197;2021;102.18;84.45;17.73
807609781;2021;91.79;75.86;15.93
807610429;2021;74.6;61.65;12.95
807610690;2021;67.93;56.14;11.79
807614114;2021;347.86;287.49;60.37
807614203;2021;70.72;58.45;12.27
807614386;2021;131.35;108.55;22.8
807614998;2021;64.31;53.15;11.16
807615137;2021;111.45;92.11;19.34
807615463;2021;126.85;104.83;22.02
807616192;2021;185.06;152.95;32.11
807616427;2021;426.78;352.71;74.07
807616605;2021;126.43;104.48;21.95
807616877;2021;13.78;11.39;2.39
807617385;2021;259.48;214.45;45.03
807624292;2021;61.3;50.66;10.64
807625884;2021;281.35;232.52;48.83
807628514;2021;66.68;55.11;11.57
807629049;2021;93.97;77.66;16.31
807629774;2021;63.27;52.29;10.98
807633992;2021;135.08;111.64;23.44
807635146;2021;84.68;69.98;14.7
807635286;2021;82.21;67.94;14.27
807636436;2021;219.42;181.35;38.07
807636533;2021;302.6;250.08;52.52
807637068;2021;6.89;5.69;1.2
