DATUM;OPEN;HIGH;LOW;KOERS
2015-05-26;;;;642.71000
2015-05-27;;;;648.43000
2015-05-28;;;;645.23000
2015-05-29;;;;638.31000
2015-06-01;;;;641.91000
2015-06-02;;;;630.09000
2015-06-03;;;;625.06000
2015-06-04;;;;619.21000
2015-06-05;;;;623.14000
2015-06-08;;;;615.12000
2015-06-09;;;;612.64000
2015-06-10;;;;618.26000
2015-06-11;;;;623.18000
2015-06-12;;;;618.20000
2015-06-15;;;;614.31000
2015-06-16;;;;617.55000
2015-06-17;;;;616.94000
2015-06-18;;;;614.16000
2015-06-19;;;;616.39000
2015-06-22;;;;620.23000
2015-06-23;;;;632.12000
2015-06-24;;;;628.55000
2015-06-25;;;;626.81000
2015-06-26;;;;627.96000
2015-06-29;;;;613.83000
2015-06-30;;;;613.69000
2015-07-01;;;;620.14000
2015-07-02;;;;620.00000
2015-07-03;;;;619.19000
2015-07-06;;;;615.20000
2015-07-07;;;;621.30000
2015-07-08;;;;607.70000
2015-07-09;;;;612.67000
2015-07-10;;;;614.74000
2015-07-13;;;;629.32000
2015-07-14;;;;633.69000
2015-07-15;;;;635.96000
2015-07-16;;;;644.01000
2015-07-17;;;;646.21000
2015-07-20;;;;646.22000
2015-07-21;;;;640.71000
2015-07-22;;;;639.05000
2015-07-23;;;;632.92000
2015-07-24;;;;627.71000
2015-07-27;;;;615.62000
2015-07-28;;;;623.78000
2015-07-29;;;;628.82000
2015-07-30;;;;634.64000
2015-07-31;;;;629.91000
2015-08-03;;;;632.83000
2015-08-04;;;;632.82000
2015-08-05;;;;639.67000
2015-08-06;;;;633.65000
2015-08-07;;;;630.19000
2015-08-10;;;;634.69000
2015-08-11;;;;624.82000
2015-08-12;;;;614.22000
2015-08-13;;;;617.79000
2015-08-14;;;;619.58000
2015-08-17;;;;623.57000
2015-08-18;;;;624.31000
2015-08-19;;;;616.58000
2015-08-20;;;;598.76000
2015-08-21;;;;576.66000
2015-08-24;;;;542.93000
2015-08-25;;;;548.92000
2015-08-26;;;;560.28000
2015-08-27;;;;581.41000
2015-08-28;;;;583.98000
2015-08-31;;;;580.46000
2015-09-01;;;;562.21000
2015-09-02;;;;568.65000
2015-09-03;;;;578.16000
2015-09-04;;;;567.55000
2015-09-07;;;;566.50000
2015-09-08;;;;574.76000
2015-09-09;;;;576.79000
2015-09-10;;;;572.88000
2015-09-11;;;;570.22000
2015-09-14;;;;567.62000
2015-09-15;;;;573.08000
2015-09-16;;;;578.87000
2015-09-17;;;;577.70000
2015-09-18;;;;567.12000
2015-09-21;;;;575.62000
2015-09-22;;;;568.92000
2015-09-23;;;;566.96000
2015-09-24;;;;556.51000
2015-09-25;;;;565.07000
2015-09-28;;;;551.91000
2015-09-29;;;;547.50000
2015-09-30;;;;561.48000
2015-10-01;;;;561.80000
2015-10-02;;;;564.69000
2015-10-05;;;;578.41000
2015-10-06;;;;576.92000
2015-10-07;;;;582.45000
2015-10-08;;;;583.73000
2015-10-09;;;;583.45000
2015-10-12;;;;582.82000
2015-10-13;;;;578.17000
2015-10-14;;;;572.17000
2015-10-15;;;;582.61000
2015-10-16;;;;585.90000
2015-10-19;;;;588.12000
2015-10-20;;;;585.72000
2015-10-21;;;;583.94000
2015-10-22;;;;599.68000
2015-10-23;;;;612.80000
2015-10-26;;;;611.44000
2015-10-27;;;;608.30000
2015-10-28;;;;613.59000
2015-10-29;;;;616.75000
2015-10-30;;;;611.95000
2015-11-02;;;;615.58000
2015-11-03;;;;620.82000
2015-11-04;;;;624.77000
2015-11-05;;;;623.88000
2015-11-06;;;;628.56000
2015-11-09;;;;623.92000
2015-11-10;;;;626.64000
2015-11-11;;;;625.39000
2015-11-12;;;;616.68000
2015-11-13;;;;611.84000
2015-11-16;;;;617.19000
2015-11-17;;;;624.62000
2015-11-18;;;;630.18000
2015-11-19;;;;628.67000
2015-11-20;;;;633.45000
2015-11-23;;;;634.41000
2015-11-24;;;;632.24000
2015-11-25;;;;635.37000
2015-11-26;;;;636.74000
2015-11-27;;;;636.95000
2015-11-30;;;;636.72000
2015-12-01;;;;639.84000
2015-12-02;;;;637.02000
2015-12-03;;;;614.33000
2015-12-04;;;;617.94000
2015-12-07;;;;617.47000
2015-12-08;;;;610.52000
2015-12-09;;;;603.30000
2015-12-10;;;;604.49000
2015-12-11;;;;592.17000
2015-12-14;;;;588.56000
2015-12-15;;;;599.29000
2015-12-16;;;;606.05000
2015-12-17;;;;607.58000
2015-12-18;;;;599.19000
2015-12-21;;;;597.03000
2015-12-22;;;;598.35000
2015-12-23;;;;610.68000
2015-12-24;;;;607.25000
2015-12-25;;;;607.25000
2015-12-28;;;;605.19000
2015-12-29;;;;614.58000
2015-12-30;;;;611.04000
2015-12-31;;;;609.02000
2016-01-01;;;;609.02000
2016-01-04;;;;600.45000
2016-01-05;;;;604.99000
2016-01-06;;;;596.11000
2016-01-07;;;;579.27000
2016-01-08;;;;570.12000
2016-01-11;;;;571.54000
2016-01-12;;;;574.13000
2016-01-13;;;;567.19000
2016-01-14;;;;568.81000
2016-01-15;;;;553.15000
2016-01-18;;;;554.27000
2016-01-19;;;;555.63000
2016-01-20;;;;544.97000
2016-01-21;;;;550.47000
2016-01-22;;;;564.89000
2016-01-25;;;;559.20000
2016-01-26;;;;563.36000
2016-01-27;;;;561.00000
2016-01-28;;;;557.66000
2016-01-29;;;;574.47000
2016-02-01;;;;572.56000
2016-02-02;;;;562.32000
2016-02-03;;;;555.45000
2016-02-04;;;;552.20000
2016-02-05;;;;544.68000
2016-02-08;;;;535.68000
2016-02-09;;;;524.32000
2016-02-10;;;;529.01000
2016-02-11;;;;516.20000
2016-02-12;;;;526.23000
2016-02-15;;;;537.79000
2016-02-16;;;;543.34000
2016-02-17;;;;552.21000
2016-02-18;;;;554.28000
2016-02-19;;;;552.06000
2016-02-22;;;;562.97000
2016-02-23;;;;557.18000
2016-02-24;;;;554.97000
2016-02-25;;;;561.59000
2016-02-26;;;;567.10000
2016-02-29;;;;567.68000
2016-03-01;;;;578.09000
2016-03-02;;;;584.59000
2016-03-03;;;;582.93000
2016-03-04;;;;582.43000
2016-03-07;;;;583.40000
2016-03-08;;;;574.93000
2016-03-09;;;;578.71000
2016-03-10;;;;571.30000
2016-03-11;;;;581.03000
2016-03-14;;;;584.46000
2016-03-15;;;;581.32000
2016-03-16;;;;583.83000
2016-03-17;;;;579.06000
2016-03-18;;;;581.27000
2016-03-21;;;;582.25000
2016-03-22;;;;584.11000
2016-03-23;;;;582.62000
2016-03-24;;;;579.94000
2016-03-25;;;;579.94000
2016-03-28;;;;579.94000
2016-03-29;;;;584.12000
2016-03-30;;;;581.38000
2016-03-31;;;;577.60000
2016-04-01;;;;576.97000
2016-04-04;;;;575.65000
2016-04-05;;;;568.08000
2016-04-06;;;;573.29000
2016-04-07;;;;569.24000
2016-04-08;;;;571.63000
2016-04-11;;;;569.94000
2016-04-12;;;;577.34000
2016-04-13;;;;589.84000
2016-04-14;;;;593.29000
2016-04-15;;;;590.98000
2016-04-18;;;;590.74000
2016-04-19;;;;594.57000
2016-04-20;;;;597.41000
2016-04-21;;;;598.15000
2016-04-22;;;;599.16000
2016-04-25;;;;596.63000
2016-04-26;;;;595.64000
2016-04-27;;;;595.57000
2016-04-28;;;;592.61000
2016-04-29;;;;583.30000
2016-05-02;;;;581.87000
2016-05-03;;;;576.14000
2016-05-04;;;;572.48000
2016-05-05;;;;576.22000
2016-05-06;;;;575.77000
2016-05-09;;;;577.08000
2016-05-10;;;;584.02000
2016-05-11;;;;579.20000
2016-05-12;;;;579.69000
2016-05-13;;;;580.22000
2016-05-16;;;;583.04000
2016-05-17;;;;580.72000
2016-05-18;;;;583.54000
2016-05-19;;;;582.72000
2016-05-20;;;;586.66000
2016-05-23;;;;586.12000
2016-05-24;;;;594.70000
2016-05-25;;;;600.67000
2016-05-26;;;;599.87000
2016-05-27;;;;604.13000
2016-05-30;;;;604.08000
2016-05-31;;;;603.57000
2016-06-01;;;;600.74000
2016-06-02;;;;601.62000
2016-06-03;;;;594.37000
2016-06-06;;;;595.20000
2016-06-07;;;;598.68000
2016-06-08;;;;598.38000
2016-06-09;;;;598.30000
2016-06-10;;;;591.49000
2016-06-13;;;;584.07000
2016-06-14;;;;583.15000
2016-06-15;;;;583.18000
2016-06-16;;;;585.66000
2016-06-17;;;;583.38000
2016-06-20;;;;589.28000
2016-06-21;;;;594.53000
2016-06-22;;;;593.58000
2016-06-23;;;;598.29000
2016-06-24;;;;580.48000
2016-06-27;;;;574.45000
2016-06-28;;;;580.49000
2016-06-29;;;;590.57000
2016-06-30;;;;596.94000
2016-07-01;;;;598.39000
2016-07-04;;;;598.21000
2016-07-05;;;;594.29000
2016-07-06;;;;594.46000
2016-07-07;;;;595.57000
2016-07-08;;;;604.05000
2016-07-11;;;;608.70000
2016-07-12;;;;612.63000
2016-07-13;;;;612.26000
2016-07-14;;;;615.41000
2016-07-15;;;;616.24000
2016-07-18;;;;617.66000
2016-07-19;;;;618.92000
2016-07-20;;;;622.14000
2016-07-21;;;;622.07000
2016-07-22;;;;623.60000
2016-07-25;;;;622.90000
2016-07-26;;;;623.02000
2016-07-27;;;;622.91000
2016-07-28;;;;618.14000
2016-07-29;;;;618.08000
2016-08-01;;;;617.19000
2016-08-02;;;;610.40000
2016-08-03;;;;611.71000
2016-08-04;;;;615.32000
2016-08-05;;;;622.25000
2016-08-08;;;;623.30000
2016-08-09;;;;624.54000
2016-08-10;;;;621.53000
2016-08-11;;;;623.88000
2016-08-12;;;;624.18000
2016-08-15;;;;624.19000
2016-08-16;;;;617.75000
2016-08-17;;;;617.25000
2016-08-18;;;;616.18000
2016-08-19;;;;614.63000
2016-08-22;;;;614.82000
2016-08-23;;;;617.41000
2016-08-24;;;;619.00000
2016-08-25;;;;615.80000
2016-08-26;;;;615.31000
2016-08-29;;;;621.35000
2016-08-30;;;;621.57000
2016-08-31;;;;620.98000
2016-09-01;;;;619.53000
2016-09-02;;;;625.09000
2016-09-05;;;;627.10000
2016-09-06;;;;625.20000
2016-09-07;;;;625.70000
2016-09-08;;;;622.88000
2016-09-09;;;;613.45000
2016-09-12;;;;615.44000
2016-09-13;;;;607.09000
2016-09-14;;;;605.84000
2016-09-15;;;;610.28000
2016-09-16;;;;611.78000
2016-09-19;613.24;613.24;613.24;613.24000
2016-09-20;614.07;614.07;614.07;614.07000
2016-09-21;622.58;622.58;622.58;622.58000
2016-09-22;623.73;623.73;623.73;623.73000
2016-09-23;621.07;621.07;621.07;621.07000
2016-09-26;613.22;613.22;613.22;613.22000
2016-09-27;619.01;619.01;619.01;619.01000
2016-09-28;621.65;621.65;621.65;621.65000
2016-09-29;617.35;617.35;617.35;617.35000
2016-09-30;618.82;618.82;618.82;618.82000
2016-10-03;619.1;619.1;619.1;619.10000
2016-10-04;620.6;620.6;620.6;620.60000
2016-10-05;619.34;619.34;619.34;619.34000
2016-10-06;620.09;620.09;620.09;620.09000
2016-10-07;617.47;617.47;617.47;617.47000
2016-10-10;620.83;620.83;620.83;620.83000
2016-10-11;619.57;619.57;619.57;619.57000
2016-10-12;620.28;620.28;620.28;620.28000
2016-10-13;617.35;617.35;617.35;617.35000
2016-10-14;620.36;620.36;620.36;620.36000
2016-10-17;618.9;618.9;618.9;618.90000
2016-10-18;624.79;624.79;624.79;624.79000
2016-10-19;627.3;627.3;627.3;627.30000
2016-10-20;628.77;628.77;628.77;628.77000
2016-10-21;630.83;630.83;630.83;630.83000
2016-10-24;631.83;631.83;631.83;631.83000
2016-10-25;631.58;631.58;631.58;631.58000
2016-10-26;627.91;627.91;627.91;627.91000
2016-10-27;625.87;625.87;625.87;625.87000
2016-10-28;624.05;624.05;624.05;624.05000
2016-10-31;622.33;622.33;622.33;622.33000
2016-11-01;615.29;615.29;615.29;615.29000
2016-11-02;607.4;607.4;607.4;607.40000
2016-11-03;606.84;606.84;606.84;606.84000
2016-11-04;602.66;602.66;602.66;602.66000
2016-11-07;616.46;616.46;616.46;616.46000
2016-11-08;618.03;618.03;618.03;618.03000
2016-11-09;624.86;624.86;624.86;624.86000
2016-11-10;631.09;631.09;631.09;631.09000
2016-11-11;630.89;630.89;630.89;630.89000
2016-11-14;636.93;636.93;636.93;636.93000
2016-11-15;640.02;640.02;640.02;640.02000
2016-11-16;642.05;642.05;642.05;642.05000
2016-11-17;645.36;645.36;645.36;645.36000
2016-11-18;647.83;647.83;647.83;647.83000
2016-11-21;649.66;649.66;649.66;649.66000
2016-11-22;652.62;652.62;652.62;652.62000
2016-11-23;654.77;654.77;654.77;654.77000
2016-11-24;654.27;654.27;654.27;654.27000
2016-11-25;654.71;654.71;654.71;654.71000
2016-11-28;653.15;653.15;653.15;653.15000
2016-11-29;652.06;652.06;652.06;652.06000
2016-11-30;651.32;651.32;651.32;651.32000
2016-12-01;649.93;649.93;649.93;649.93000
2016-12-02;647.09;647.09;647.09;647.09000
2016-12-05;646.32;646.32;646.32;646.32000
2016-12-06;649.6;649.6;649.6;649.60000
2016-12-07;655.76;655.76;655.76;655.76000
2016-12-08;666.61;666.61;666.61;666.61000
2016-12-09;674.06;674.06;674.06;674.06000
2016-12-12;669.61;669.61;669.61;669.61000
2016-12-13;672.89;672.89;672.89;672.89000
2016-12-14;668.42;668.42;668.42;668.42000
2016-12-15;679.81;679.81;679.81;679.81000
2016-12-16;680.37;680.37;680.37;680.37000
2016-12-19;680.31;680.31;680.31;680.31000
2016-12-20;685.09;685.09;685.09;685.09000
2016-12-21;681.04;681.04;681.04;681.04000
2016-12-22;678.8;678.8;678.8;678.80000
2016-12-23;679.04;679.04;679.04;679.04000
2016-12-27;679.76;679.76;679.76;679.76000
2016-12-28;680.31;680.31;680.31;680.31000
2016-12-29;675.22;675.22;675.22;675.22000
2016-12-30;671.03;671.03;671.03;671.03000
2017-01-02;671.81;671.81;671.81;671.81000
2017-01-03;683.86;683.86;683.86;683.86000
2017-01-04;684.27;684.27;684.27;684.27000
2017-01-05;679.75;679.75;679.75;679.75000
2017-01-06;681.4;681.4;681.4;681.40000
2017-01-09;680.52;680.52;680.52;680.52000
2017-01-10;679.2;679.2;679.2;679.20000
2017-01-11;686.49;686.49;686.49;686.49000
2017-01-12;676.82;676.82;676.82;676.82000
2017-01-13;680.36;680.36;680.36;680.36000
2017-01-16;679.88;679.88;679.88;679.88000
2017-01-17;674.01;674.01;674.01;674.01000
2017-01-18;675.09;675.09;675.09;675.09000
2017-01-19;676.64;676.64;676.64;676.64000
2017-01-20;674.94;674.94;674.94;674.94000
2017-01-23;670.23;670.23;670.23;670.23000
2017-01-24;672.75;672.75;672.75;672.75000
2017-01-25;679.16;679.16;679.16;679.16000
2017-01-26;683.17;683.17;683.17;683.17000
2017-01-27;680.83;680.83;680.83;680.83000
2017-01-30;677.76;677.76;677.76;677.76000
2017-01-31;670.68;670.68;670.68;670.68000
2017-02-01;674.1;674.1;674.1;674.10000
2017-02-02;671.78;671.78;671.78;671.78000
2017-02-03;676.75;676.75;676.75;676.75000
2017-02-06;677.13;677.13;677.13;677.13000
2017-02-07;680.26;680.26;680.26;680.26000
2017-02-08;681.16;681.16;681.16;681.16000
2017-02-09;685.73;685.73;685.73;685.73000
2017-02-10;691.16;691.16;691.16;691.16000
2017-02-13;695.71;695.71;695.71;695.71000
2017-02-14;698.36;698.36;698.36;698.36000
